Timestamp,Power (mW),Bus Voltage (V),Load Voltage (V),Current (mA)
12:04:41.803,88.00,4.89,4.89,18.20
12:04:41.806,88.00,4.89,4.89,18.30
12:04:41.809,88.00,4.90,4.90,18.30
12:04:41.813,88.00,4.90,4.90,18.00
12:04:41.816,88.00,4.89,4.89,18.40
12:04:41.819,88.00,4.89,4.89,18.20
12:04:41.823,88.00,4.90,4.90,18.00
12:04:41.826,88.00,4.89,4.89,18.40
12:04:41.830,88.00,4.89,4.89,18.40
12:04:41.833,88.00,4.89,4.89,18.20
12:04:41.836,92.00,4.90,4.90,18.50
12:04:41.840,88.00,4.89,4.89,18.20
12:04:41.843,88.00,4.89,4.89,18.40
12:04:41.846,92.00,4.90,4.90,18.40
12:04:41.850,88.00,4.90,4.90,18.30
12:04:41.853,88.00,4.89,4.89,18.30
12:04:41.857,92.00,4.89,4.89,18.30
12:04:41.860,92.00,4.90,4.90,18.50
12:04:41.863,88.00,4.89,4.89,18.20
12:04:41.867,88.00,4.88,4.88,18.20
12:04:41.870,88.00,4.89,4.89,18.00
12:04:41.874,88.00,4.90,4.90,18.10
12:04:41.877,92.00,4.89,4.89,18.40
12:04:41.880,92.00,4.89,4.89,18.20
12:04:41.884,92.00,4.90,4.90,18.50
12:04:41.887,88.00,4.89,4.89,18.40
12:04:41.890,92.00,4.89,4.89,18.20
12:04:41.894,88.00,4.90,4.90,18.00
12:04:41.909,88.00,4.89,4.89,18.30
12:04:41.913,88.00,4.90,4.90,18.40
12:04:41.916,92.00,4.89,4.89,18.50
12:04:41.919,88.00,4.89,4.89,18.20
12:04:41.923,88.00,4.90,4.90,18.20
12:04:41.926,92.00,4.89,4.89,18.50
12:04:41.930,92.00,4.89,4.89,18.50
12:04:41.933,88.00,4.90,4.90,18.30
12:04:41.936,88.00,4.90,4.90,18.40
12:04:41.940,92.00,4.89,4.89,18.40
12:04:41.943,88.00,4.89,4.89,18.40
12:04:41.946,88.00,4.90,4.90,18.00
12:04:41.950,88.00,4.89,4.89,18.30
12:04:41.953,88.00,4.89,4.89,18.30
12:04:41.957,88.00,4.90,4.90,18.20
12:04:41.960,88.00,4.90,4.90,18.00
12:04:41.963,92.00,4.89,4.89,18.50
12:04:41.967,88.00,4.89,4.89,18.30
12:04:41.970,88.00,4.90,4.90,18.10
12:04:41.973,88.00,4.89,4.89,17.90
12:04:41.977,88.00,4.89,4.89,18.20
12:04:41.980,88.00,4.90,4.90,18.30
12:04:41.984,88.00,4.90,4.90,18.20
12:04:41.987,88.00,4.89,4.89,18.20
12:04:41.990,88.00,4.89,4.89,18.20
12:04:41.994,88.00,4.90,4.90,18.30
12:04:41.997,88.00,4.89,4.89,18.20
12:04:42.001,88.00,4.89,4.89,18.40
12:04:42.004,88.00,4.90,4.90,18.20
12:04:42.007,88.00,4.90,4.90,18.30
12:04:42.011,88.00,4.89,4.89,18.40
12:04:42.014,88.00,4.89,4.89,18.60
12:04:42.017,88.00,4.90,4.90,18.30
12:04:42.021,88.00,4.90,4.90,18.20
12:04:42.024,88.00,4.89,4.89,18.30
12:04:42.028,88.00,4.89,4.89,18.30
12:04:42.031,88.00,4.90,4.90,18.40
12:04:42.034,88.00,4.89,4.89,18.30
12:04:42.038,88.00,4.89,4.89,18.10
12:04:42.041,88.00,4.90,4.90,18.40
12:04:42.044,88.00,4.90,4.90,18.20
12:04:42.048,88.00,4.89,4.89,18.30
12:04:42.051,88.00,4.89,4.89,18.40
12:04:42.055,88.00,4.90,4.90,18.20
12:04:42.058,88.00,4.89,4.89,18.40
12:04:42.061,88.00,4.89,4.89,18.30
12:04:42.065,88.00,4.90,4.90,18.10
12:04:42.068,88.00,4.90,4.90,18.30
12:04:42.072,92.00,4.89,4.89,18.40
12:04:42.075,88.00,4.89,4.89,18.40
12:04:42.091,88.00,4.90,4.90,18.00
12:04:42.094,88.00,4.89,4.89,18.40
12:04:42.098,88.00,4.89,4.89,18.20
12:04:42.101,92.00,4.90,4.90,18.50
12:04:42.104,88.00,4.90,4.90,18.30
12:04:42.108,88.00,4.89,4.89,18.00
12:04:42.111,88.00,4.89,4.89,18.40
12:04:42.114,88.00,4.90,4.90,18.10
12:04:42.118,88.00,4.89,4.89,18.20
12:04:42.121,88.00,4.89,4.89,18.20
12:04:42.125,88.00,4.90,4.90,18.30
12:04:42.128,88.00,4.90,4.90,18.20
12:04:42.131,88.00,4.89,4.89,18.40
12:04:42.135,88.00,4.89,4.89,18.20
12:04:42.138,88.00,4.90,4.90,18.30
12:04:42.141,88.00,4.89,4.89,18.40
12:04:42.145,92.00,4.89,4.89,17.90
12:04:42.148,88.00,4.90,4.90,18.20
12:04:42.152,92.00,4.89,4.89,18.50
12:04:42.155,88.00,4.89,4.89,18.00
12:04:42.158,88.00,4.89,4.89,18.40
12:04:42.162,88.00,4.90,4.90,18.20
12:04:42.165,88.00,4.89,4.89,18.20
12:04:42.168,88.00,4.89,4.89,18.40
12:04:42.172,88.00,4.89,4.89,18.10
12:04:42.175,88.00,4.88,4.89,18.20
12:04:42.179,88.00,4.89,4.89,18.20
12:04:42.182,88.00,4.89,4.89,18.20
12:04:42.185,88.00,4.90,4.90,18.30
12:04:42.189,88.00,4.89,4.89,18.30
12:04:42.192,88.00,4.89,4.89,18.20
